Entity1_id,Entity1_name,Entity1_type,Entity2_id,Entity2_name,Entity2_type,Evidence,Association,PD,PMIDs,Combination,MultilinkAnnotation,ClinicalAnnotation,Literature,VariantAnnotation,VipGene,Evidence score
PA166131629,sustained virological response (svr),Disease,PA27099,CYP27B1,Gene,VariantAnnotation,associated,0,28453395,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA166131629,sustained virological response (svr),Disease,PA31879,OASL,Gene,VariantAnnotation,associated,0,21993426,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA189,HMGCR,Gene,PA443635,Cardiovascular Diseases,Disease,ClinicalAnnotation,associated,0,18559695,Gene - Disease,0.0,0.5000000000000001,0.0,0.5000000000000001,0.0,1
PA189,HMGCR,Gene,PA446021,Vascular Diseases,Disease,VariantAnnotation,not associated,0,18261733,Gene - Disease,0.0,0.5000000000000001,0.0,0.5000000000000001,0.0,1
PA166122646,hemopoietic stem cell transplant,Disease,PA244,ABCC1,Gene,VariantAnnotation,associated,0,25425682,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA166122646,hemopoietic stem cell transplant,Disease,PA31582,NFATC1,Gene,VariantAnnotation,associated,0,25425682,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA38109,TRIM5,Gene,PA166123207,overall survival,Disease,VariantAnnotation,associated,0,26152742,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA24996,ARNTL,Gene,PA447199,Bipolar Disorder,Disease,VariantAnnotation,not associated,0,21781277,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA446661,"Carcinoma, Small Cell",Disease,PA27433,DYNC2H1,Gene,VariantAnnotation,associated,0,21118971,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA446661,"Carcinoma, Small Cell",Disease,PA31619,NHLH1,Gene,VariantAnnotation,associated,0,36935366,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA134992438,CAMK1D,Gene,PA166128188,systolic blood pressure,Disease,VariantAnnotation,ambiguous,0,25410890,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA164718673,SPECC1L,Gene,PA443434,"Arthritis, Rheumatoid",Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,18539621,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA443434,"Arthritis, Rheumatoid",Disease,PA134865839,SLCO1B1,Gene,VariantAnnotation,not associated,0,27217051,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA443434,"Arthritis, Rheumatoid",Disease,PA134886513,MOB3B,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,18615156,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA443434,"Arthritis, Rheumatoid",Disease,PA134925480,CERS6,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,18615156;33124499,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA443434,"Arthritis, Rheumatoid",Disease,PA134950929,GALNT18,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,27339827,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA443434,"Arthritis, Rheumatoid",Disease,PA134963132,NUDT15,Gene,VariantAnnotation,associated,0,29704867;30101994,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA443434,"Arthritis, Rheumatoid",Disease,PA142672513,RSRP1,Gene,VariantAnnotation,not associated,0,23856853,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA443434,"Arthritis, Rheumatoid",Disease,PA156,ESR1,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,21174621,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA443434,"Arthritis, Rheumatoid",Disease,PA164715938,ARAP2,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,18615156,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA443434,"Arthritis, Rheumatoid",Disease,PA166180628,FTCDNL1,Gene,VariantAnnotation,associated,0,36708065,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA443434,"Arthritis, Rheumatoid",Disease,PA18,NAT2,Gene,VariantAnnotation,ambiguous,0,18398952;24394199;29517409,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA443434,"Arthritis, Rheumatoid",Disease,PA244,ABCC1,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,18256692;26086825;29743634,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA443434,"Arthritis, Rheumatoid",Disease,PA24584,ADORA2A,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,18539621;19902562;27846189;32448869,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA443434,"Arthritis, Rheumatoid",Disease,PA24589,ADORA3,Gene,VariantAnnotation,not associated,0,27217051;32448869,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA443434,"Arthritis, Rheumatoid",Disease,PA25368,BLK,Gene,VariantAnnotation,not associated,0,23007924,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA443434,"Arthritis, Rheumatoid",Disease,PA25938,TRAF3IP2,Gene,VariantAnnotation,not associated,0,28107378,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA443434,"Arthritis, Rheumatoid",Disease,PA26242,CD84,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,23555300;27564082,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA443434,"Arthritis, Rheumatoid",Disease,PA26316,CDK9,Gene,VariantAnnotation,associated,0,22450926,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA443434,"Arthritis, Rheumatoid",Disease,PA26510,CHUK,Gene,VariantAnnotation,associated,0,25896535,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA443434,"Arthritis, Rheumatoid",Disease,PA26689,CNTN5,Gene,VariantAnnotation,associated,0,23233654,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA443434,"Arthritis, Rheumatoid",Disease,PA27093,CYP1A2,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,18496682;19581389;22784880,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA443434,"Arthritis, Rheumatoid",Disease,PA29674,IFNG,Gene,VariantAnnotation,associated,0,26111149,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA443434,"Arthritis, Rheumatoid",Disease,PA29988,JAK1,Gene,VariantAnnotation,not associated,0,36708065,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA443434,"Arthritis, Rheumatoid",Disease,PA31134,MSH3,Gene,VariantAnnotation,associated,0,22450926,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA443434,"Arthritis, Rheumatoid",Disease,PA31277,MTRR,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,20386493;27217051;27676277;29589488;29743634,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA443434,"Arthritis, Rheumatoid",Disease,PA32903,PADI4,Gene,VariantAnnotation,not associated,0,25834819,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA443434,"Arthritis, Rheumatoid",Disease,PA33393,PLCG2,Gene,VariantAnnotation,ambiguous,0,36070248;36708065,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA443434,"Arthritis, Rheumatoid",Disease,PA33919,PSORS1C1,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,28107378,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA443434,"Arthritis, Rheumatoid",Disease,PA33995,PTPN22,Gene,VariantAnnotation,ambiguous,0,20362271;20921970;22129793;23007924;25040563;25834819;36708065,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA443434,"Arthritis, Rheumatoid",Disease,PA34020,PTPRM,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,24583629;29743634,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA443434,"Arthritis, Rheumatoid",Disease,PA35083,HLA-G,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,16906016;19088262,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA443434,"Arthritis, Rheumatoid",Disease,PA356,TPMT,Gene,VariantAnnotation,associated,0,12509611,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA443434,"Arthritis, Rheumatoid",Disease,PA35753,SHMT1,Gene,VariantAnnotation,ambiguous,0,18322994;20386493;22450926;26616421,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA443434,"Arthritis, Rheumatoid",Disease,PA359,TYMS,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,15457444;15677700;16130010;16501586;17410198;18322994;19902562;20386493;22450926;22763757;26616421;27217051;27992285;29743634,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA443434,"Arthritis, Rheumatoid",Disease,PA36609,TNFRSF1A,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,22480748;25311255,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA443434,"Arthritis, Rheumatoid",Disease,PA36612,CD40,Gene,VariantAnnotation,not associated,0,23007924,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA443434,"Arthritis, Rheumatoid",Disease,PA36626,CD40LG,Gene,VariantAnnotation,associated,0,28639493,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA443434,"Arthritis, Rheumatoid",Disease,PA37302,VEGFA,Gene,VariantAnnotation,associated,0,28639493,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA443434,"Arthritis, Rheumatoid",Disease,PA37815,SLCO1C1,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,23651021;25493569;27180831,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA134976380,SDHAF3,Gene,PA447300,Acquired Long QT Syndrome (aLQTS),Disease,"Literature,MultilinkAnnotation",associated,0,24561134,Gene - Disease,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.0,2
PA36507,THRA,Gene,PA131285571,aspirin-induced asthma,Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,25372592,Gene - Disease,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.0,3
PA36507,THRA,Gene,PA447199,Bipolar Disorder,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,20348464;21781277,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA446214,"Osteoporosis, Postmenopausal",Disease,PA33352,PKLR,Gene,VariantAnnotation,associated,0,18687167,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA445742,Stomach Neoplasms,Disease,PA121,CYP2A6,Gene,VariantAnnotation,associated,0,12042667;19604090;29189588,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA445742,Stomach Neoplasms,Disease,PA162407502,TYMP,Gene,VariantAnnotation,not associated,0,27995989,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA445742,Stomach Neoplasms,Disease,PA223,KCNQ1,Gene,VariantAnnotation,associated,0,26115082,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA445742,Stomach Neoplasms,Disease,PA254,NOS3,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,19671875;25545243,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA445742,Stomach Neoplasms,Disease,PA27848,ERCC2,Gene,VariantAnnotation,ambiguous,0,25232828;27995989;28796378,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA445742,Stomach Neoplasms,Disease,PA28611,GCKR,Gene,VariantAnnotation,associated,0,26115082,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA445742,Stomach Neoplasms,Disease,PA29028,GSTP1,Gene,VariantAnnotation,not associated,0,25232828;25545243;27995989;34149004,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA445742,Stomach Neoplasms,Disease,PA29705,IGFBP3,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,20860465,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA445742,Stomach Neoplasms,Disease,PA31134,MSH3,Gene,VariantAnnotation,not associated,0,28796378,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA445742,Stomach Neoplasms,Disease,PA359,TYMS,Gene,VariantAnnotation,ambiguous,0,16249645;20714149;23263912;25232828;27995989;28972045;34149004;36172660,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA445742,Stomach Neoplasms,Disease,PA36017,SOD2,Gene,VariantAnnotation,not associated,0,25545243,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA445742,Stomach Neoplasms,Disease,PA361,UGT2B7,Gene,VariantAnnotation,not associated,0,34149004,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA445742,Stomach Neoplasms,Disease,PA369,XRCC1,Gene,VariantAnnotation,ambiguous,0,24224851;25232828;34149004,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA445742,Stomach Neoplasms,Disease,PA37182,UGT1A7,Gene,VariantAnnotation,associated,0,36239106,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA445742,Stomach Neoplasms,Disease,PA37302,VEGFA,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,24090479,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA445742,Stomach Neoplasms,Disease,PA37423,XRCC4,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,28796378,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA445742,Stomach Neoplasms,Disease,PA38334,NEIL1,Gene,VariantAnnotation,not associated,0,28796378,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA445742,Stomach Neoplasms,Disease,PA419,UGT1A9,Gene,VariantAnnotation,associated,0,36239106,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA32416,OR52J3,Gene,PA447199,Bipolar Disorder,Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,21961650,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA33725,PRDX4,Gene,PA443622,"Carcinoma, Non-Small-Cell Lung",Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,20157331,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA134865839,SLCO1B1,Gene,PA162263533,nephrotoxicity,Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,29285751;33788417,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA134865839,SLCO1B1,Gene,PA166119041,drug-induced liver injury,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,22562052;24842639;27296832;29036176,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA134865839,SLCO1B1,Gene,PA166122058,mucositis,Disease,VariantAnnotation,ambiguous,0,19901119;28525903;34346513;36193736,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA134865839,SLCO1B1,Gene,PA166123207,overall survival,Disease,VariantAnnotation,ambiguous,0,25701109;26663398;29683977,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA134865839,SLCO1B1,Gene,PA166123466,creatine kinase,Disease,VariantAnnotation,associated,0,24595600,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA134865839,SLCO1B1,Gene,PA166123507,discontinuation,Disease,VariantAnnotation,associated,0,31967516;35034348;36833383,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA134865839,SLCO1B1,Gene,PA443622,"Carcinoma, Non-Small-Cell Lung",Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,18221820,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA134865839,SLCO1B1,Gene,PA443635,Cardiovascular Diseases,Disease,VariantAnnotation,ambiguous,0,25916517;29785580,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA134865839,SLCO1B1,Gene,PA443796,Coronary Artery Disease,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,21178985;21928084;24595600;28812116;29242847;29950617;35968761,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA134865839,SLCO1B1,Gene,PA443890,"Diabetes Mellitus, Type 2",Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,21178985;27271184,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA134865839,SLCO1B1,Gene,PA443899,Diarrhea,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,18221820;21878834;27533851,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA134865839,SLCO1B1,Gene,PA444178,Fever,Disease,VariantAnnotation,associated,0,26122863,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA134865839,SLCO1B1,Gene,PA444511,Hyperbilirubinemia,Disease,VariantAnnotation,associated,0,27533851,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA134865839,SLCO1B1,Gene,PA444528,Hyperlipidemias,Disease,VariantAnnotation,ambiguous,0,15548849;20140004;21243006;23263738;30595243,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA134865839,SLCO1B1,Gene,PA445048,Nausea,Disease,VariantAnnotation,ambiguous,0,33794950;34423897,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA134865839,SLCO1B1,Gene,PA445549,Rhabdomyolysis,Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,21386754;26086347;29785580,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA134865839,SLCO1B1,Gene,PA445846,Thrombocytopenia,Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,27533851;36193736,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA134865839,SLCO1B1,Gene,PA445941,Tuberculosis,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,0,21709081;28594304;29036176;30779340,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,2
PA134865839,SLCO1B1,Gene,PA446108,Colorectal Neoplasms,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,21892003;24143213,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA134865839,SLCO1B1,Gene,PA446863,"Hepatitis C, Chronic",Disease,VariantAnnotation,ambiguous,0,31250727,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA444288,"Glomerulonephritis, IGA",Disease,PA139,ACE,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,10880412;12799093;16020596;19319668;25002132;8538349;8986921;9661139,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA398,MAD2L2,Gene,PA443622,"Carcinoma, Non-Small-Cell Lung",Disease,VariantAnnotation,not associated,0,28791697,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA444059,"Epidermal Necrolysis, Toxic",Disease,PA25938,TRAF3IP2,Gene,VariantAnnotation,associated,0,25775161,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA444059,"Epidermal Necrolysis, Toxic",Disease,PA33919,PSORS1C1,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,21801394;29193002;36863950,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA444059,"Epidermal Necrolysis, Toxic",Disease,PA35055,HLA-A,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,21149285;21428769;21545408;21917426;22211527;22348435;23132554;23588310;23830818;24236482;24268988;24322785;24336023;24897291;25495410;27888155;28340402;28476759;28570299;29288229;29610831;31666976;32055583;33910375;34350628,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA18,NAT2,Gene,PA162316739,Maculopapular Exanthema,Disease,VariantAnnotation,not associated,0,20941486,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA18,NAT2,Gene,PA165108218,Tuberculoma of brain,Disease,VariantAnnotation,associated,0,27488001,Gene - Disease,0.5000000000000001,0.5000000000000001,0.0,1.0000000000000002,0.5000000000000001,1
PA18,NAT2,Gene,PA166119041,drug-induced liver injury,Disease,"ClinicalAnnotation,MultilinkAnnotation,VariantAnnotation,VipGene",ambiguous,1,11595069;11915035;12668988;16246623;16677176;16770646;17950035;18023090;18330759;18421452;19686464;19761367;19891553;20392357;21047300;21261721;21753138;21856096;22012226;22020825;22162992;22283902;22506592;22788240;23190413;23394127;23875638;24188272;24888881;26616266;27340556;28799976;29036176;29781872;31699005;33135175;33165168;34149005;35615896,Gene - Disease,0.5000000000000001,0.5000000000000001,0.0,1.0000000000000002,0.5000000000000001,5
PA18,NAT2,Gene,PA166123207,overall survival,Disease,VariantAnnotation,associated,0,34911343,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA18,NAT2,Gene,PA166159324,plasma alanine aminotransferase level,Disease,VariantAnnotation,associated,0,33165168,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA18,NAT2,Gene,PA166205041,drug-induced lupus erythematosus due to hydralazine,Disease,VariantAnnotation,associated,0,28932614;6103441;6432120,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA18,NAT2,Gene,PA443340,Anemia,Disease,VariantAnnotation,ambiguous,0,24533712,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA18,NAT2,Gene,PA444442,"Hepatitis, Toxic",Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,11595069;11915035;12668988;16246623;16677176;16770646;17950035;18023090;18330759;18421452;19686464;19761367;19891553;20392357;21047300;21261721;21753138;21856096;22012226;22020825;22283902;22506592;22788240;23190413;23394127;23875638;24188272;24888881;26616266;28799976;29036176;33135175;33165168,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA18,NAT2,Gene,PA444614,Infection,Disease,VariantAnnotation,not associated,0,22850190,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA18,NAT2,Gene,PA445253,Paresthesia,Disease,VariantAnnotation,associated,0,30520338,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
